# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
    2.4956	8.076E-01
    2.4968	8.065E-01
    2.4980	8.052E-01
    2.4992	8.040E-01
    2.5004	8.029E-01
    2.5016	8.018E-01
    2.5028	8.007E-01
    2.5040	7.992E-01
    2.5052	7.981E-01
    2.5064	7.970E-01
    2.5076	7.960E-01
    2.5088	7.949E-01
    2.5100	7.935E-01
    2.5112	7.924E-01
    2.5124	7.914E-01
    2.5136	7.903E-01
    2.5148	7.893E-01
    2.5160	7.878E-01
    2.5172	7.867E-01
    2.5184	7.857E-01
    2.5196	7.846E-01
    2.5208	7.835E-01
    2.5220	7.820E-01
    2.5232	7.810E-01
    2.5244	7.800E-01
    2.5256	7.790E-01
    2.5268	7.782E-01
    2.5280	7.769E-01
    2.5292	7.762E-01
    2.5304	7.756E-01
    2.5316	7.751E-01
    2.5328	7.747E-01
    2.5340	7.740E-01
    2.5352	7.739E-01
    2.5364	7.738E-01
    2.5376	7.740E-01
    2.5388	7.743E-01
    2.5400	7.744E-01
    2.5412	7.751E-01
    2.5424	7.758E-01
    2.5436	7.768E-01
    2.5448	7.779E-01
    2.5460	7.788E-01
    2.5472	7.802E-01
    2.5484	7.817E-01
    2.5497	7.832E-01
    2.5509	7.848E-01
    2.5521	7.863E-01
    2.5533	7.880E-01
    2.5545	7.897E-01
    2.5557	7.916E-01
    2.5569	7.935E-01
    2.5581	7.954E-01
    2.5593	7.974E-01
    2.5605	7.994E-01
    2.5617	8.012E-01
    2.5629	8.029E-01
    2.5641	8.045E-01
    2.5653	8.061E-01
    2.5665	8.076E-01
    2.5677	8.087E-01
    2.5689	8.099E-01
    2.5701	8.112E-01
    2.5713	8.123E-01
    2.5725	8.134E-01
    2.5737	8.145E-01
    2.5749	8.153E-01
    2.5761	8.161E-01
    2.5773	8.169E-01
    2.5785	8.176E-01
    2.5797	8.183E-01
    2.5809	8.192E-01
    2.5821	8.200E-01
    2.5833	8.206E-01
    2.5845	8.214E-01
    2.5857	8.220E-01
    2.5869	8.225E-01
    2.5881	8.231E-01
    2.5893	8.234E-01
    2.5905	8.244E-01
    2.5917	8.259E-01
    2.5929	8.267E-01
    2.5941	8.274E-01
    2.5953	8.278E-01
    2.5965	8.282E-01
    2.5977	8.288E-01
    2.5989	8.293E-01
    2.6001	8.294E-01
    2.6013	8.291E-01
    2.6025	8.294E-01
    2.6037	8.298E-01
    2.6049	8.301E-01
    2.6061	8.306E-01
    2.6073	8.307E-01
    2.6085	8.307E-01
    2.6097	8.306E-01
    2.6109	8.301E-01
    2.6121	8.299E-01
    2.6133	8.299E-01
    2.6145	8.299E-01
    2.6157	8.297E-01
    2.6169	8.299E-01
    2.6181	8.300E-01
    2.6193	8.295E-01
    2.6205	8.290E-01
    2.6217	8.284E-01
    2.6229	8.279E-01
    2.6241	8.275E-01
    2.6253	8.268E-01
    2.6265	8.262E-01
    2.6277	8.258E-01
    2.6289	8.253E-01
    2.6301	8.250E-01
    2.6313	8.244E-01
    2.6325	8.234E-01
    2.6337	8.225E-01
    2.6349	8.218E-01
    2.6361	8.207E-01
    2.6373	8.197E-01
    2.6385	8.190E-01
    2.6397	8.184E-01
    2.6409	8.178E-01
    2.6421	8.174E-01
    2.6433	8.170E-01
    2.6445	8.165E-01
    2.6457	8.161E-01
    2.6469	8.157E-01
    2.6481	8.152E-01
    2.6493	8.151E-01
    2.6505	8.148E-01
    2.6517	8.146E-01
    2.6529	8.143E-01
    2.6541	8.138E-01
    2.6553	8.138E-01
    2.6565	8.138E-01
    2.6577	8.136E-01
    2.6589	8.134E-01
    2.6601	8.131E-01
    2.6613	8.136E-01
    2.6625	8.142E-01
    2.6637	8.148E-01
    2.6649	8.150E-01
    2.6661	8.152E-01
    2.6673	8.160E-01
    2.6685	8.163E-01
    2.6697	8.162E-01
    2.6709	8.158E-01
    2.6721	8.152E-01
    2.6734	8.151E-01
    2.6746	8.153E-01
    2.6758	8.152E-01
    2.6770	8.146E-01
    2.6782	8.143E-01
    2.6794	8.146E-01
    2.6806	8.148E-01
    2.6818	8.148E-01
    2.6830	8.146E-01
    2.6842	8.144E-01
    2.6854	8.142E-01
    2.6866	8.142E-01
    2.6878	8.144E-01
    2.6890	8.146E-01
    2.6902	8.150E-01
    2.6914	8.154E-01
    2.6926	8.157E-01
    2.6938	8.159E-01
    2.6950	8.161E-01
    2.6962	8.164E-01
    2.6974	8.168E-01
    2.6986	8.170E-01
    2.6998	8.169E-01
    2.7010	8.169E-01
    2.7022	8.175E-01
    2.7034	8.180E-01
    2.7046	8.187E-01
    2.7058	8.194E-01
    2.7070	8.204E-01
    2.7082	8.216E-01
    2.7094	8.222E-01
    2.7106	8.227E-01
    2.7118	8.232E-01
    2.7130	8.237E-01
    2.7142	8.244E-01
    2.7154	8.248E-01
    2.7166	8.253E-01
    2.7178	8.258E-01
    2.7190	8.262E-01
    2.7202	8.272E-01
    2.7214	8.280E-01
    2.7226	8.285E-01
    2.7238	8.286E-01
    2.7250	8.285E-01
    2.7262	8.281E-01
    2.7274	8.277E-01
    2.7286	8.274E-01
    2.7298	8.270E-01
    2.7310	8.267E-01
    2.7322	8.266E-01
    2.7334	8.265E-01
    2.7346	8.265E-01
    2.7358	8.268E-01
    2.7370	8.271E-01
    2.7382	8.272E-01
    2.7394	8.269E-01
    2.7406	8.263E-01
    2.7418	8.258E-01
    2.7430	8.252E-01
    2.7442	8.246E-01
    2.7454	8.236E-01
    2.7466	8.226E-01
    2.7478	8.218E-01
    2.7490	8.211E-01
    2.7502	8.208E-01
    2.7514	8.208E-01
    2.7526	8.209E-01
    2.7538	8.207E-01
    2.7550	8.202E-01
    2.7562	8.198E-01
    2.7574	8.194E-01
    2.7586	8.193E-01
    2.7598	8.191E-01
    2.7610	8.184E-01
    2.7622	8.178E-01
    2.7634	8.176E-01
    2.7646	8.176E-01
    2.7658	8.177E-01
    2.7670	8.179E-01
    2.7682	8.179E-01
    2.7694	8.179E-01
    2.7706	8.179E-01
    2.7718	8.180E-01
    2.7730	8.183E-01
    2.7742	8.185E-01
    2.7754	8.188E-01
    2.7766	8.190E-01
    2.7778	8.194E-01
    2.7790	8.202E-01
    2.7802	8.208E-01
    2.7814	8.214E-01
    2.7826	8.222E-01
    2.7838	8.230E-01
    2.7850	8.241E-01
    2.7862	8.248E-01
    2.7874	8.254E-01
    2.7886	8.261E-01
    2.7898	8.268E-01
    2.7910	8.278E-01
    2.7922	8.283E-01
    2.7934	8.288E-01
    2.7946	8.293E-01
    2.7958	8.299E-01
    2.7970	8.309E-01
    2.7983	8.316E-01
    2.7995	8.324E-01
    2.8007	8.331E-01
    2.8019	8.337E-01
    2.8031	8.344E-01
    2.8043	8.348E-01
    2.8055	8.352E-01
    2.8067	8.355E-01
    2.8079	8.357E-01
    2.8091	8.359E-01
    2.8103	8.359E-01
    2.8115	8.359E-01
    2.8127	8.360E-01
    2.8139	8.361E-01
    2.8151	8.362E-01
    2.8163	8.362E-01
    2.8175	8.362E-01
    2.8187	8.362E-01
    2.8199	8.361E-01
    2.8211	8.359E-01
    2.8223	8.357E-01
    2.8235	8.356E-01
    2.8247	8.354E-01
    2.8259	8.351E-01
    2.8271	8.348E-01
    2.8283	8.346E-01
    2.8295	8.345E-01
    2.8307	8.344E-01
    2.8319	8.344E-01
    2.8331	8.341E-01
    2.8343	8.341E-01
    2.8355	8.340E-01
    2.8367	8.340E-01
    2.8379	8.340E-01
    2.8391	8.338E-01
    2.8403	8.339E-01
    2.8415	8.339E-01
    2.8427	8.340E-01
    2.8439	8.342E-01
    2.8451	8.342E-01
    2.8463	8.344E-01
    2.8475	8.347E-01
    2.8487	8.350E-01
    2.8499	8.353E-01
    2.8511	8.355E-01
    2.8523	8.359E-01
    2.8535	8.363E-01
    2.8547	8.367E-01
    2.8559	8.371E-01
    2.8571	8.375E-01
    2.8583	8.379E-01
    2.8595	8.383E-01
    2.8607	8.388E-01
    2.8619	8.392E-01
    2.8631	8.397E-01
    2.8643	8.402E-01
    2.8655	8.406E-01
    2.8667	8.411E-01
    2.8679	8.416E-01
    2.8691	8.421E-01
    2.8703	8.426E-01
    2.8715	8.430E-01
    2.8727	8.435E-01
    2.8739	8.439E-01
    2.8751	8.444E-01
    2.8763	8.448E-01
    2.8775	8.452E-01
    2.8787	8.456E-01
    2.8799	8.459E-01
    2.8811	8.464E-01
    2.8823	8.468E-01
    2.8835	8.471E-01
    2.8847	8.474E-01
    2.8859	8.477E-01
    2.8871	8.481E-01
    2.8883	8.483E-01
    2.8895	8.485E-01
    2.8907	8.487E-01
    2.8919	8.489E-01
    2.8931	8.491E-01
    2.8943	8.493E-01
    2.8955	8.494E-01
    2.8967	8.495E-01
    2.8979	8.496E-01
    2.8991	8.496E-01
    2.9003	8.496E-01
    2.9015	8.496E-01
    2.9027	8.495E-01
    2.9039	8.494E-01
    2.9051	8.491E-01
    2.9063	8.489E-01
    2.9075	8.487E-01
    2.9087	8.484E-01
    2.9099	8.481E-01
    2.9111	8.475E-01
    2.9123	8.471E-01
    2.9135	8.467E-01
    2.9147	8.462E-01
    2.9159	8.457E-01
    2.9171	8.448E-01
    2.9183	8.443E-01
    2.9195	8.436E-01
    2.9207	8.430E-01
    2.9220	8.423E-01
    2.9232	8.412E-01
    2.9244	8.404E-01
    2.9256	8.397E-01
    2.9268	8.389E-01
    2.9280	8.381E-01
    2.9292	8.368E-01
    2.9304	8.360E-01
    2.9316	8.351E-01
    2.9328	8.343E-01
    2.9340	8.335E-01
    2.9352	8.323E-01
    2.9364	8.315E-01
    2.9376	8.307E-01
    2.9388	8.300E-01
    2.9400	8.293E-01
    2.9412	8.283E-01
    2.9424	8.276E-01
    2.9436	8.271E-01
    2.9448	8.265E-01
    2.9460	8.260E-01
    2.9472	8.253E-01
    2.9484	8.249E-01
    2.9496	8.246E-01
    2.9508	8.243E-01
    2.9520	8.241E-01
    2.9532	8.238E-01
    2.9544	8.237E-01
    2.9556	8.236E-01
    2.9568	8.236E-01
    2.9580	8.237E-01
    2.9592	8.238E-01
    2.9604	8.239E-01
    2.9616	8.241E-01
    2.9628	8.244E-01
    2.9640	8.247E-01
    2.9652	8.251E-01
    2.9664	8.255E-01
    2.9676	8.259E-01
    2.9688	8.263E-01
    2.9700	8.267E-01
    2.9712	8.273E-01
    2.9724	8.278E-01
    2.9736	8.282E-01
    2.9748	8.287E-01
    2.9760	8.291E-01
    2.9772	8.299E-01
    2.9784	8.303E-01
    2.9796	8.307E-01
    2.9808	8.311E-01
    2.9820	8.314E-01
    2.9832	8.321E-01
    2.9844	8.325E-01
    2.9856	8.327E-01
    2.9868	8.330E-01
    2.9880	8.336E-01
    2.9892	8.338E-01
    2.9904	8.340E-01
    2.9916	8.341E-01
    2.9928	8.342E-01
    2.9940	8.348E-01
    2.9952	8.348E-01
    2.9964	8.349E-01
    2.9976	8.349E-01
    2.9988	8.349E-01
    3.0000	8.353E-01
    3.0012	8.353E-01
    3.0024	8.354E-01
    3.0036	8.354E-01
    3.0048	8.354E-01
    3.0060	8.358E-01
    3.0072	8.358E-01
    3.0084	8.359E-01
    3.0096	8.360E-01
    3.0108	8.360E-01
    3.0120	8.364E-01
    3.0132	8.366E-01
    3.0144	8.367E-01
    3.0156	8.369E-01
    3.0168	8.372E-01
    3.0180	8.376E-01
    3.0192	8.379E-01
    3.0204	8.382E-01
    3.0216	8.386E-01
    3.0228	8.389E-01
    3.0240	8.394E-01
    3.0252	8.398E-01
    3.0264	8.402E-01
    3.0276	8.406E-01
    3.0288	8.411E-01
    3.0300	8.415E-01
    3.0312	8.420E-01
    3.0324	8.424E-01
    3.0336	8.429E-01
    3.0348	8.434E-01
    3.0360	8.437E-01
    3.0372	8.441E-01
    3.0384	8.445E-01
    3.0396	8.448E-01
    3.0408	8.451E-01
    3.0420	8.452E-01
    3.0432	8.455E-01
    3.0444	8.457E-01
    3.0456	8.459E-01
    3.0469	8.460E-01
    3.0481	8.458E-01
    3.0493	8.459E-01
    3.0505	8.458E-01
    3.0517	8.458E-01
    3.0529	8.457E-01
    3.0541	8.453E-01
    3.0553	8.451E-01
    3.0565	8.448E-01
    3.0577	8.446E-01
    3.0589	8.442E-01
    3.0601	8.437E-01
    3.0613	8.434E-01
    3.0625	8.430E-01
    3.0637	8.426E-01
    3.0649	8.422E-01
    3.0661	8.417E-01
    3.0673	8.413E-01
    3.0685	8.409E-01
    3.0697	8.406E-01
    3.0709	8.402E-01
    3.0721	8.398E-01
    3.0733	8.396E-01
    3.0745	8.393E-01
    3.0757	8.391E-01
    3.0769	8.389E-01
    3.0781	8.388E-01
    3.0793	8.388E-01
    3.0805	8.388E-01
    3.0817	8.388E-01
    3.0829	8.389E-01
    3.0841	8.391E-01
    3.0853	8.394E-01
    3.0865	8.396E-01
    3.0877	8.399E-01
    3.0889	8.403E-01
    3.0901	8.408E-01
    3.0913	8.413E-01
    3.0925	8.417E-01
    3.0937	8.422E-01
    3.0949	8.426E-01
    3.0961	8.433E-01
    3.0973	8.437E-01
    3.0985	8.440E-01
    3.0997	8.442E-01
    3.1009	8.444E-01
    3.1021	8.446E-01
    3.1033	8.444E-01
    3.1045	8.440E-01
    3.1057	8.434E-01
    3.1069	8.424E-01
    3.1081	8.413E-01
    3.1093	8.395E-01
    3.1105	8.373E-01
    3.1117	8.344E-01
    3.1129	8.310E-01
    3.1141	8.271E-01
    3.1153	8.221E-01
    3.1165	8.163E-01
    3.1177	8.096E-01
    3.1189	8.018E-01
    3.1201	7.933E-01
    3.1213	7.833E-01
    3.1225	7.721E-01
    3.1237	7.597E-01
    3.1249	7.460E-01
    3.1261	7.313E-01
    3.1273	7.150E-01
    3.1285	6.975E-01
    3.1297	6.789E-01
    3.1309	6.591E-01
    3.1321	6.384E-01
    3.1333	6.166E-01
    3.1345	5.941E-01
    3.1357	5.708E-01
    3.1369	5.471E-01
    3.1381	5.231E-01
    3.1393	4.988E-01
    3.1405	4.745E-01
    3.1417	4.504E-01
    3.1429	4.265E-01
    3.1441	4.031E-01
    3.1453	3.801E-01
    3.1465	3.579E-01
    3.1477	3.363E-01
    3.1489	3.156E-01
    3.1501	2.958E-01
    3.1513	2.769E-01
    3.1525	2.589E-01
    3.1537	2.419E-01
    3.1549	2.258E-01
    3.1561	2.108E-01
    3.1573	1.966E-01
    3.1585	1.833E-01
    3.1597	1.709E-01
    3.1609	1.593E-01
    3.1621	1.486E-01
    3.1633	1.385E-01
    3.1645	1.292E-01
    3.1657	1.206E-01
    3.1669	1.126E-01
    3.1681	1.051E-01
    3.1693	9.823E-02
    3.1706	9.185E-02
    3.1718	8.595E-02
    3.1730	8.047E-02
    3.1742	7.541E-02
    3.1754	7.071E-02
    3.1766	6.637E-02
    3.1778	6.233E-02
    3.1790	5.860E-02
    3.1802	5.513E-02
    3.1814	5.192E-02
    3.1826	4.893E-02
    3.1838	4.616E-02
    3.1850	4.358E-02
    3.1862	4.119E-02
    3.1874	3.896E-02
    3.1886	3.689E-02
    3.1898	3.495E-02
    3.1910	3.315E-02
    3.1922	3.147E-02
    3.1934	2.991E-02
    3.1946	2.844E-02
    3.1958	2.707E-02
    3.1970	2.578E-02
    3.1982	2.458E-02
    3.1994	2.345E-02
    3.2006	2.239E-02
    3.2018	2.139E-02
    3.2030	2.046E-02
    3.2042	1.958E-02
    3.2054	1.875E-02
    3.2066	1.797E-02
    3.2078	1.723E-02
    3.2090	1.653E-02
    3.2102	1.588E-02
    3.2114	1.525E-02
    3.2126	1.465E-02
    3.2138	1.409E-02
    3.2150	1.355E-02
    3.2162	1.304E-02
    3.2174	1.255E-02
    3.2186	1.208E-02
    3.2198	1.164E-02
    3.2210	1.121E-02
    3.2222	1.081E-02
    3.2234	1.041E-02
    3.2246	1.004E-02
    3.2258	9.674E-03
    3.2270	9.325E-03
    3.2282	8.991E-03
    3.2294	8.667E-03
    3.2306	8.357E-03
    3.2318	8.056E-03
    3.2330	7.764E-03
    3.2342	7.482E-03
    3.2354	7.208E-03
    3.2366	6.944E-03
    3.2378	6.684E-03
    3.2390	6.433E-03
    3.2402	6.191E-03
    3.2414	5.956E-03
    3.2426	5.730E-03
    3.2438	5.507E-03
    3.2450	5.291E-03
    3.2462	5.082E-03
    3.2474	4.878E-03
    3.2486	4.681E-03
    3.2498	4.487E-03
    3.2510	4.300E-03
    3.2522	4.119E-03
    3.2534	3.943E-03
    3.2546	3.773E-03
    3.2558	3.606E-03
    3.2570	3.446E-03
    3.2582	3.292E-03
    3.2594	3.142E-03
    3.2606	2.997E-03
    3.2618	2.855E-03
    3.2630	2.720E-03
    3.2642	2.591E-03
    3.2654	2.469E-03
    3.2666	2.350E-03
    3.2678	2.235E-03
    3.2690	2.125E-03
    3.2702	2.018E-03
    3.2714	1.918E-03
    3.2726	1.821E-03
    3.2738	1.727E-03
    3.2750	1.638E-03
    3.2762	1.552E-03
    3.2774	1.472E-03
    3.2786	1.395E-03
    3.2798	1.321E-03
    3.2810	1.253E-03
    3.2822	1.186E-03
    3.2834	1.125E-03
    3.2846	1.067E-03
    3.2858	1.011E-03
    3.2870	9.601E-04
    3.2882	9.099E-04
    3.2894	8.643E-04
    3.2906	8.202E-04
    3.2918	7.777E-04
    3.2930	7.382E-04
    3.2942	6.994E-04
    3.2955	6.641E-04
    3.2967	6.295E-04
    3.2979	5.961E-04
    3.2991	5.652E-04
    3.3003	5.342E-04
    3.3015	5.073E-04
    3.3027	4.822E-04
    3.3039	4.574E-04
    3.3051	4.355E-04
    3.3063	4.139E-04
    3.3075	3.955E-04
    3.3087	3.791E-04
    3.3099	3.635E-04
    3.3111	3.486E-04
    3.3123	3.323E-04
    3.3135	3.184E-04
    3.3147	3.049E-04
    3.3159	2.915E-04
    3.3171	2.804E-04
    3.3183	2.680E-04
    3.3195	2.565E-04
    3.3207	2.472E-04
    3.3219	2.391E-04
    3.3231	2.334E-04
    3.3243	2.262E-04
    3.3255	2.191E-04
    3.3267	2.128E-04
    3.3279	2.063E-04
    3.3291	2.017E-04
    3.3303	1.960E-04
    3.3315	1.900E-04
    3.3327	1.853E-04
    3.3339	1.794E-04
    3.3351	1.745E-04
    3.3363	1.700E-04
    3.3375	1.658E-04
    3.3387	1.621E-04
    3.3399	1.573E-04
    3.3411	1.539E-04
    3.3423	1.513E-04
    3.3435	1.486E-04
    3.3447	1.473E-04
    3.3459	1.454E-04
    3.3471	1.435E-04
    3.3483	1.424E-04
    3.3495	1.415E-04
    3.3507	1.409E-04
    3.3519	1.380E-04
    3.3531	1.347E-04
    3.3543	1.330E-04
    3.3555	1.305E-04
    3.3567	1.280E-04
    3.3579	1.259E-04
    3.3591	1.234E-04
    3.3603	1.214E-04
    3.3615	1.195E-04
    3.3627	1.187E-04
    3.3639	1.179E-04
    3.3651	1.167E-04
    3.3663	1.157E-04
    3.3675	1.143E-04
    3.3687	1.128E-04
    3.3699	1.123E-04
    3.3711	1.121E-04
    3.3723	1.122E-04
    3.3735	1.113E-04
    3.3747	1.099E-04
    3.3759	1.095E-04
    3.3771	1.092E-04
    3.3783	1.091E-04
    3.3795	1.101E-04
    3.3807	1.099E-04
    3.3819	1.090E-04
    3.3831	1.092E-04
    3.3843	1.104E-04
    3.3855	1.117E-04
    3.3867	1.117E-04
    3.3879	1.114E-04
    3.3891	1.106E-04
    3.3903	1.100E-04
    3.3915	1.102E-04
    3.3927	1.110E-04
    3.3939	1.108E-04
    3.3951	1.101E-04
    3.3963	1.096E-04
    3.3975	1.084E-04
    3.3987	1.064E-04
    3.3999	1.055E-04
    3.4011	1.059E-04
    3.4023	1.055E-04
    3.4035	1.056E-04
    3.4047	1.066E-04
    3.4059	1.085E-04
    3.4071	1.106E-04
    3.4083	1.136E-04
    3.4095	1.166E-04
    3.4107	1.179E-04
    3.4119	1.188E-04
    3.4131	1.195E-04
    3.4143	1.189E-04
    3.4155	1.188E-04
    3.4167	1.206E-04
    3.4179	1.220E-04
    3.4192	1.232E-04
    3.4204	1.250E-04
    3.4216	1.269E-04
    3.4228	1.306E-04
    3.4240	1.354E-04
    3.4252	1.401E-04
    3.4264	1.429E-04
    3.4276	1.446E-04
    3.4288	1.467E-04
    3.4300	1.484E-04
    3.4312	1.504E-04
    3.4324	1.522E-04
    3.4336	1.524E-04
    3.4348	1.528E-04
    3.4360	1.546E-04
    3.4372	1.561E-04
    3.4384	1.580E-04
    3.4396	1.604E-04
    3.4408	1.617E-04
    3.4420	1.641E-04
    3.4432	1.670E-04
    3.4444	1.692E-04
    3.4456	1.710E-04
    3.4468	1.720E-04
    3.4480	1.740E-04
    3.4492	1.762E-04
    3.4504	1.769E-04
    3.4516	1.774E-04
    3.4528	1.768E-04
    3.4540	1.766E-04
    3.4552	1.793E-04
    3.4564	1.810E-04
    3.4576	1.813E-04
    3.4588	1.829E-04
    3.4600	1.840E-04
    3.4612	1.853E-04
    3.4624	1.881E-04
    3.4636	1.888E-04
    3.4648	1.888E-04
    3.4660	1.894E-04
    3.4672	1.890E-04
    3.4684	1.888E-04
    3.4696	1.882E-04
    3.4708	1.863E-04
    3.4720	1.846E-04
    3.4732	1.823E-04
    3.4744	1.797E-04
    3.4756	1.772E-04
    3.4768	1.742E-04
    3.4780	1.728E-04
    3.4792	1.720E-04
    3.4804	1.701E-04
    3.4816	1.701E-04
    3.4828	1.699E-04
    3.4840	1.689E-04
    3.4852	1.700E-04
    3.4864	1.704E-04
    3.4876	1.701E-04
    3.4888	1.707E-04
    3.4900	1.689E-04
    3.4912	1.668E-04
    3.4924	1.664E-04
    3.4936	1.644E-04
    3.4948	1.633E-04
    3.4960	1.629E-04
    3.4972	1.598E-04
    3.4984	1.580E-04
    3.4996	1.580E-04
    3.5008	1.564E-04
    3.5020	1.566E-04
    3.5032	1.566E-04
    3.5044	1.542E-04
    3.5056	1.532E-04
    3.5068	1.516E-04
    3.5080	1.491E-04
    3.5092	1.497E-04
    3.5104	1.498E-04
    3.5116	1.483E-04
    3.5128	1.477E-04
    3.5140	1.458E-04
    3.5152	1.442E-04
    3.5164	1.442E-04
    3.5176	1.421E-04
    3.5188	1.393E-04
    3.5200	1.368E-04
    3.5212	1.330E-04
    3.5224	1.312E-04
    3.5236	1.305E-04
    3.5248	1.281E-04
    3.5260	1.271E-04
    3.5272	1.264E-04
    3.5284	1.245E-04
    3.5296	1.244E-04
    3.5308	1.241E-04
    3.5320	1.226E-04
    3.5332	1.231E-04
    3.5344	1.232E-04
    3.5356	1.226E-04
    3.5368	1.234E-04
    3.5380	1.229E-04
    3.5392	1.218E-04
    3.5404	1.225E-04
    3.5416	1.218E-04
    3.5428	1.207E-04
    3.5441	1.207E-04
    3.5453	1.190E-04
    3.5465	1.185E-04
    3.5477	1.198E-04
    3.5489	1.191E-04
    3.5501	1.200E-04
    3.5513	1.223E-04
    3.5525	1.221E-04
    3.5537	1.228E-04
    3.5549	1.239E-04
    3.5561	1.228E-04
    3.5573	1.236E-04
    3.5585	1.245E-04
    3.5597	1.226E-04
    3.5609	1.223E-04
    3.5621	1.219E-04
    3.5633	1.202E-04
    3.5645	1.206E-04
    3.5657	1.195E-04
    3.5669	1.167E-04
    3.5681	1.169E-04
    3.5693	1.168E-04
    3.5705	1.146E-04
    3.5717	1.144E-04
    3.5729	1.130E-04
    3.5741	1.112E-04
    3.5753	1.126E-04
    3.5765	1.128E-04
    3.5777	1.114E-04
    3.5789	1.118E-04
    3.5801	1.109E-04
    3.5813	1.102E-04
    3.5825	1.118E-04
    3.5837	1.115E-04
    3.5849	1.100E-04
    3.5861	1.103E-04
    3.5873	1.094E-04
    3.5885	1.078E-04
    3.5897	1.075E-04
    3.5909	1.054E-04
    3.5921	1.032E-04
    3.5933	1.036E-04
